id,text,lang,label,category,source,is_synthetic
1316,Kaspi Red: 55 000 тг бөліп төлеу рәсімделді. Болдырмау wb-kz-prize.shop,kk,scam,kaspi_scam,synthetic_template_kz,1
1317,Kaspi Gold: kод 628628. Ешкімге айтпаңыз. Егер бұл cіз болmасаңыз +7 739 373 66 77 нөміріне қоңырау шалыңыз,kk,scam,kaspi_scam,synthetic_template_kz,1
1318,"Гүлнара, сізге 20 300 тг жеке несие лимиті қолжетімді. Толығырақ қосымшада",kk,suspicious,grey_marketing,synthetic_template_kz,1
1319,Розыгрыш к 30-летию! Вам начислен бонус 9 000 000 тг. Для вывода оплатите комиссию 4749 тг,ru,scam,fake_prize,synthetic_template_kz,1
1320,"Ерлан, сізге 47 000 тг жеке несие лимиті қолжетімді. Толығырақ қосымшада ⚠️",kk,suspicious,grey_marketing,synthetic_template_kz,1
1321,"Возврат страховки по кредиту. Проверьте, положена ли вам kомпенсация: +7 772 137 71 59",ru,suspicious,grey_marketing,synthetic_template_kz,1
1322,"Қызметкерлер қажет, кесте еркін, күнделікті төлем 16 000 тг. Telegram +7 799 354 29 11",kk,suspicious,grey_marketing,synthetic_template_kz,1
1323,"Занятие по алгебре переносится на 12:00, аудитория 241",ru,safe,legitimate,synthetic_template_kz,1
1324,"Занятие по физике переносится на 16:00, аудитория 388",ru,safe,legitimate,synthetic_template_kz,1
1325,Мерейтойлық ұтыс! Сізге 13 000 тг бонус есептелді. Шығару үшін 3970 тг комиссия төлеңіз,kk,scam,fake_prize,synthetic_template_kz,1
1326,Анықтамасыз және кепілсіз 14 000 тг дейін қарыз мақұлданды. 5 минутта рәсімдеу: jusan.kz,kk,suspicious,grey_marketing,synthetic_template_kz,1
1327,Комитет госдоходов: на ваше имя заведено производство. Явитесь или ознакомьтесь bonus-kz.click,ru,scam,fake_police,synthetic_template_kz,1
1328,Вы 1000-й посетитель! Заберите iPhone 15 бесплатно: kz-vyigrysh.net,ru,scam,fake_prize,synthetic_template_kz,1
1329,Розыгрыш к 30-летию! Вам начислен бонус 78 400 тг. Для вывода оплатите комиссию 7931 тг,ru,scam,fake_prize,synthetic_template_kz,1
1330,Сіздің пікіріңіз біз үшін өте маңызды.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1331,КНБ  РК:  на ваше имя заведено производство. Явитесь или ознакомьтесь enpf-vyplata.ru,ru,scam,fake_police,synthetic_template_kz,1
1332,Тек бүгін! Temu дүкенінде барлық тауарға 58% жеңілдік. Түн ортасына дейін үлгеріңіз,kk,suspicious,grey_marketing,synthetic_template_kz,1
1333,ҰҚК. Шоттарыңызға тыйым салынды. Шектеуді 23:59-ға дейін алу: kaspi.kz.secure-login.cc,kk,scam,fake_police,synthetic_template_kz,1
1334,ЖСН нөміріңіз заңсыз операцияда қолданылған. Тергеуші хабарлaсады: +7 776 455 79 94. Үшінші тұлғаларға айтпаңыз,kk,scam,fake_police,synthetic_template_kz,1
1335,Пополнение 63 000 тг на карту *1195. Баланс 61 500 тг,ru,safe,legitimate,synthetic_template_kz,1
1336,Ваш номер выбран победителем акции izi! Приз 49 000 тг. Подтвердите: bonus-kz.click,ru,scam,fake_prize,synthetic_template_kz,1
1337,"Kaspi Gold: код 539526. Никому не сообщайте. Если это не вы, звоните +7 740 208 28 63",ru,scam,kaspi_scam,synthetic_template_kz,1
1338,Сіз 1000-шы келуші болдыңыз! iPhone 17 тегін алыңыз: kaspi-gold.site,kk,scam,fake_prize,synthetic_template_kz,1
1339,"Требуются сотрудники, график свободный, оплата ежедневно 34 000 тг. Telegram по номеру +7 759 561 68 84",ru,suspicious,grey_marketing,synthetic_template_kz,1
1340,Ұлттық Банк. Шоттарыңызға тыйым салынды. Шектеуді 30 минут ішінде алу: kaspi-bonus.top,kk,scam,fake_police,synthetic_template_kz,1
1341,Activ: подключена подписка за 605 тг/нед. Отключить *784#,ru,suspicious,grey_marketing,synthetic_template_kz,1
1342,"Внимание! Ваша карта *8080 скомпрометирована. Переведите средства на резервный счет, инструкция: beeline-bonus.icu",ru,scam,fake_bank,synthetic_template_kz,1
1343,№951339 тапсыpысыңыз Kaspi Postomat пунктіне жетті. 5 күн ішінде алыңыз,kk,safe,legitimate,synthetic_template_kz,1
1344,Kaspi Red: 6 000 000 тг бөліп төлеу рәсімделді. Болдырмау halyk-verify.xyz,kk,scam,kaspi_scam,synthetic_template_kz,1
1345,"Алгебра сабағы 12:00-ге ауыстырылды, 414 аудитория",kk,safe,legitimate,synthetic_template_kz,1
1346,Freedom Bank қауіпсіздік қызметі: 9 000 000 тг күдікті аударым. +7 772 191 40 60 нөміріне жедел хабарласыңыз,kk,scam,fake_bank,synthetic_template_kz,1
1347,"Дәл қазір тіркеліңіз, бос орындар шектеулі!",kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
1348,Еске салу: оқу ақысын 18.7 дейін төлеу қажет. Сома 80 800 тг,kk,safe,legitimate,synthetic_template_kz,1
1349,Розыгрыш к 30-летию! Вам начислен бонус 76 000 тг. Для вывода оплатите комиссию 7122 тг,ru,scam,fake_prize,synthetic_template_kz,1
1350,Kaspi: перевод 26 000 тг от Асель ожидает подтверждения. Подтвердить: gov-kz.support,ru,scam,kaspi_scam,synthetic_template_kz,1
1351,"Сәлеметсіз бе, Kaspi-дегі хабарландыру бойынша жазып тұрмын. Төледім, сілтеме арқылы растаңыз halykbank.kz.verify.top",kk,scam,kaspi_scam,synthetic_template_kz,1
1352,Kasi Red: рассрочка на 5 000 000 тг оформлена. Отменить kaspi-gold.site,ru,scam,kaspi_scam,synthetic_template_kz,1
1353,"Сәлеметсіз бе, Kaspi-дегі хабарландыру бойынша жазып тұрмын. Төледім, сілтеме арқылы растаңыз kz-vyigrysh.net",kk,scam,kaspi_scam,synthetic_template_kz,1
1354,Еске салу: оқу ақысын 21.8 дейін төлеу қажет. Сома 82 500 тг,kk,safe,legitimate,synthetic_template_kz,1
1355,Уважаемый клиент! Карта *7524 заблокирована по подозрению в мошенничестве. Для разблокировки перейдите bonus-kz.click до 23:59,ru,scam,fake_bank,synthetic_template_kz,1
1356,Kaspi Магазин: ваш товар продан. Для получения 84 000 тг перейдите forte-cabinet.pro,ru,scam,kaspi_scam,synthetic_template_kz,1
1357,Сіздің таңдау жасауыңызға мүмкіндік бар.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1358,Одобрен займ до 24 000 тг без справок и залога. Оформить за 5 минут: halykbank.kz,ru,suspicious,grey_marketing,synthetic_template_kz,1
1359,Напоминание: срок оплаты за обучение до 15.8. Сумма 9 000 000 тг,ru,safe,legitimate,synthetic_template_kz,1
1360,Заработок из дома от 8 000 тг в неделю. Пишите в WhatsApp +7 711 178 98 73,ru,suspicious,grey_marketing,synthetic_template_kz,1
1361,Повестка в суд по делу №30907. Материалы дела: kz-vyigrysh.net,ru,scam,fake_police,synthetic_template_kz,1
1362,"izi: 8 ГБ және 670 минут қалды, 7.2 дейін",kk,safe,legitimate,synthetic_template_kz,1
1363,"ForteBank: 1 000 000 тг сатып алу, карта *6587. Қолжетімді 7 000 000 тг",kk,safe,legitimate,synthetic_template_kz,1
1364,Altel: остаток 15 ГБ и 436 минут до 3.10,ru,safe,legitimate,synthetic_template_kz,1
1365,"ForteBank: 1 000 000 тг несие мақұлданды. Өтініш бермеген болсаңыз, бас тартыңыз forte-cabinet.pro",kk,scam,fake_bank,synthetic_template_kz,1
1366,"Kaspi Bank: одобрен кредит на 56 000 тг. Если вы не подавали заявку, отмените здесь wb-kz-prize.shop",ru,scam,fake_bank,synthetic_template_kz,1
1367,"На вас оформлен кредит мошенниками. Дело ведет Служба судебных исполнителей, оператор +7 778 782 31 97",ru,scam,fake_police,synthetic_template_kz,1
1368,Beeline: аптасына 819 тг жазылым қосылды. Өшіру *715#,kk,suspicious,grey_marketing,synthetic_template_kz,1
1369,Құттықтаймыз! Сіз Bereke Bank ұтыс ойынында 15 000 тг ұттыңыз. Жүлдені алу: halykbank.kz.verify.top,kk,scam,fake_prize,synthetic_template_kz,1
1370,Кіру үшін растау кодыңыз: 256747,kk,safe,legitimate,synthetic_template_kz,1
1371,Бүгін 90%-ға дейін жеңілдік.,kk,suspicious,grey_marketing,github_Yerassyl04_Spam-kazakh,0
1372,Ваш аккаунт eGov будет удален до 23:59. Подтвердите ИИН: kaspi.kz.secure-login.cc,ru,scam,phishing,synthetic_template_kz,1
1373,Тек бүгін! Wildberries дүкенінде барлық тауарға 45% жеңілдік. Түн ортасына дейін үлгеріңіз,kk,suspicious,grey_marketing,synthetic_template_kz,1
1374,Достарыңызбен сөйлесуді ұмытпаңыз.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1375,"Ерлан, сізге 4 000 000 тг жеке несие лимиті қолжетімді. Толығырақ қосымшада",kk,suspicious,grey_marketing,synthetic_template_kz,1
1376,Kaspi: перевод 31 000 тг от Асель ожидает подтверждения. Подтвердить: wb-kz-prize.shop,ru,scam,kaspi_scam,synthetic_template_kz,1
1377,Оқу семинарлары мен тренингтер туралы ақпарат.,kk,safe,legitimate,github_Yerassyl04_Spam-kazakh,0
1378,Заработок из дома от 51 000 тг в неделю. Пишите в WhatsApp +7 704 511 55 65,ru,suspicious,grey_marketing,synthetic_template_kz,1
1379,№28090 іс бойынша сотқа шақыру. Іс материалдары: kaspi.kz.secre-login.cc,kk,scam,fake_police,synthetic_template_kz,1
1380,Поздравляем! Вы Bыиграли 70 000 тг в рoзыгрыше ForteBank. Забрать пpиз: kaspi-gold.site,ru,scam,fake_prize,synthetic_template_kz,1
1381,Еске салу: оқу ақысын 10.5 дейін төлеу қажет. Сома 40 900 тг,kk,safe,legitimate,synthetic_template_kz,1
1382,"Үйден жұмыс, аптасына 7 000 000 тг табыс. WhatsApp +7 778 760 49 17 жазыңыз",kk,suspicious,grey_marketing,synthetic_template_kz,1
